user_id,TestGroup,country,age,transaction_count,total_spent
6811,B,Greece,26,0,0
6941,A,Greece,41,0,0
7118,B,Bulgaria,32,0,0
7120,B,Bulgaria,31,0,0
7138,A,Greece,41,0,0
7606,B,Bulgaria,28,0,0
7611,A,Greece,30,0,0
7657,A,Norway,31,22,268.7799971103668
7779,A,Norway,37,0,0
7911,A,Greece,37,3,19.969999313354492
8247,B,Italy,24,0,0
9152,B,Greece,26,0,0
9537,A,Greece,27,2,5.979999780654907
9756,B,Germany,43,0,0
10103,A,Greece,32,0,0
10208,A,Greece,39,0,0
10237,A,Greece,35,0,0
10413,A,Germany,53,1,19.989999771118164
10651,B,Bulgaria,38,0,0
10687,B,Greece,32,0,0
10857,A,Bulgaria,27,0,0
10978,A,Bulgaria,35,0,0
11151,B,Bulgaria,26,0,0
11191,A,Bulgaria,34,0,0
11246,B,Bulgaria,37,0,0
11501,A,Greece,31,0,0
11587,A,Italy,28,0,0
11659,B,Greece,22,0,0
11806,A,Italy,32,0,0
12943,B,Greece,21,0,0
13102,A,Greece,32,0,0
13369,A,Greece,28,0,0
1679,A,Greece,21,0,0
1710,A,Germany,46,0,0
2048,A,Norway,24,0,0
2154,B,Greece,30,0,0
2276,B,Bulgaria,33,0,0
2312,B,Greece,26,0,0
2329,A,Bulgaria,29,1,4.989999771118164
2390,B,Bulgaria,35,0,0
2520,A,Bulgaria,26,0,0
2586,A,Germany,44,0,0
2735,B,Germany,44,0,0
2767,A,Bulgaria,38,0,0
2897,B,Greece,19,0,0
2989,B,Greece,29,0,0
3029,B,Bulgaria,26,0,0
3057,A,Greece,38,0,0
3186,B,Greece,29,0,0
3222,B,Bulgaria,29,1,0.9900000095367432
3381,B,Germany,54,0,0
3454,B,Greece,23,0,0
3835,A,Bulgaria,36,0,0
3965,A,Italy,29,8,106.9200005531311
3969,A,Italy,28,0,0
4102,A,Bulgaria,27,0,0
4155,B,Bulgaria,25,0,0
4539,B,Bulgaria,37,0,0
4540,A,Greece,37,0,0
4849,A,Greece,34,0,0
4954,B,Bulgaria,31,0,0
5163,A,Italy,39,0,0
5364,A,Greece,30,0,0
5497,A,Germany,48,0,0
5515,A,Italy,21,0,0
5577,B,Bulgaria,29,3,10.969999551773071
5665,A,Bulgaria,33,0,0
5807,B,Bulgaria,27,0,0
5949,A,Greece,36,4,52.960001707077026
6037,A,Bulgaria,22,0,0
6275,B,Germany,41,0,0
6409,B,Greece,31,0,0
6426,B,Greece,32,0,0
6557,B,Bulgaria,24,0,0
6649,A,Bulgaria,19,0,0
6687,A,Bulgaria,27,0,0
6860,B,Bulgaria,36,0,0
6879,A,Greece,30,0,0
6890,A,Bulgaria,32,0,0
7097,B,Germany,41,0,0
7121,A,Bulgaria,39,0,0
7209,B,Italy,28,0,0
7295,B,Bulgaria,35,0,0
7365,A,Bulgaria,31,0,0
7547,B,Greece,24,5,85.95000100135803
7616,B,Greece,18,1,0.9900000095367432
7835,A,Germany,51,0,0
7842,A,Bulgaria,27,2,1.9800000190734863
7871,A,Greece,24,0,0
8123,B,Greece,38,0,0
8463,B,Germany,55,0,0
8607,B,Bulgaria,27,0,0
8883,A,Italy,35,0,0
9444,A,Bulgaria,33,0,0
9490,A,Germany,47,0,0
9628,B,Italy,29,0,0
9632,A,Italy,18,0,0
9639,B,Bulgaria,18,0,0
9656,B,Germany,50,0,0
10098,A,Germany,41,3,154.9699993133545
10241,B,Bulgaria,24,3,2.9700000286102295
10500,B,Germany,49,0,0
10521,A,Bulgaria,20,0,0
10614,A,Bulgaria,21,0,0
10926,B,Bulgaria,29,0,0
10983,A,Germany,49,0,0
11101,B,Bulgaria,34,0,0
11137,A,Italy,34,0,0
12456,A,Bulgaria,30,0,0
12796,B,Bulgaria,20,0,0
13022,A,Bulgaria,33,0,0
13111,B,Greece,36,0,0
1244,B,Italy,26,0,0
1468,B,Greece,20,0,0
1539,B,Bulgaria,33,0,0
1609,B,Greece,25,0,0
1820,B,Germany,43,3,49.96999931335449
1965,B,Norway,35,0,0
1977,A,Germany,55,1,19.989999771118164
2053,B,Norway,24,1,19.989999771118164
2094,A,Greece,29,1,49.9900016784668
2344,A,Bulgaria,26,0,0
2627,B,Germany,43,0,0
2831,B,Bulgaria,18,0,0
2835,A,Bulgaria,34,0,0
3046,B,Italy,18,0,0
3374,A,Italy,28,0,0
3411,A,Bulgaria,37,0,0
3790,B,Bulgaria,35,0,0
3802,A,Greece,39,0,0
3876,B,Norway,35,93,1069.070012331009
4542,A,Bulgaria,25,1,9.989999771118164
4698,A,Italy,35,0,0
4709,B,Italy,31,0,0
4823,A,Bulgaria,37,0,0
5128,B,Bulgaria,38,0,0
5285,B,Bulgaria,25,3,34.96999931335449
5319,A,Bulgaria,30,0,0
5321,B,Greece,23,0,0
5456,B,Germany,52,0,0
5597,B,Bulgaria,35,0,0
5601,A,Bulgaria,33,0,0
5732,B,Greece,31,0,0
5771,A,Bulgaria,21,0,0
5923,A,Bulgaria,32,0,0
5979,B,Bulgaria,32,0,0
6071,A,Bulgaria,29,0,0
6156,B,Italy,37,2,10.979999780654907
6297,A,Greece,24,0,0
6373,A,Greece,20,4,90.96000123023987
6376,A,Greece,35,0,0
6516,A,Bulgaria,28,0,0
6550,A,Bulgaria,24,0,0
6591,B,Bulgaria,37,0,0
6698,A,Greece,36,0,0
6725,A,Bulgaria,19,0,0
6753,B,Bulgaria,33,0,0
6804,B,Bulgaria,33,7,37.929999113082886
6826,A,Bulgaria,30,0,0
6901,A,Norway,29,1,0.9900000095367432
6958,B,Italy,20,0,0
6989,B,Italy,30,0,0
7020,B,Greece,20,0,0
7107,A,Greece,29,0,0
7257,A,Italy,30,0,0
7296,B,Bulgaria,37,0,0
7807,A,Italy,27,0,0
8363,A,Greece,19,0,0
8398,A,Germany,48,20,201.7999963760376
8430,B,Bulgaria,26,0,0
8697,A,Greece,29,0,0
8747,A,Greece,38,0,0
8761,A,Greece,29,0,0
8839,A,Greece,25,2,20.979999780654907
9033,B,Bulgaria,35,0,0
9228,B,Bulgaria,38,1,9.989999771118164
9268,B,Germany,43,0,0
9416,A,Bulgaria,22,0,0
9550,B,Bulgaria,22,0,0
9712,A,Italy,33,1,0.9900000095367432
9755,A,Greece,31,0,0
10135,A,Italy,27,0,0
10259,A,Greece,32,0,0
10400,A,Bulgaria,24,0,0
10793,A,Italy,22,0,0
10875,A,Bulgaria,27,0,0
10977,A,Italy,31,0,0
11352,A,Norway,33,1,0.9900000095367432
11628,A,Bulgaria,28,0,0
12629,A,Greece,29,0,0
13294,B,Bulgaria,31,0,0
13767,A,Bulgaria,38,0,0
730,B,Bulgaria,32,0,0
951,A,Greece,33,0,0
965,A,Greece,28,0,0
966,A,Greece,36,0,0
1133,A,Bulgaria,31,0,0
1241,A,Greece,35,0,0
1339,A,Bulgaria,34,0,0
1789,A,Greece,33,0,0
1863,A,Bulgaria,31,0,0
1887,B,Bulgaria,27,0,0
1914,A,Bulgaria,23,0,0
2008,B,Bulgaria,33,0,0
2306,A,Bulgaria,29,0,0
2578,A,Bulgaria,22,0,0
2605,A,Bulgaria,25,0,0
3160,B,Bulgaria,40,1,19.989999771118164
3495,B,Norway,25,13,135.87000226974487
3604,A,Bulgaria,31,0,0
3677,A,Greece,28,0,0
3752,B,Greece,27,28,369.719997882843
3884,A,Bulgaria,30,0,0
3897,A,Bulgaria,21,0,0
3907,A,Norway,29,0,0
3931,A,Bulgaria,32,8,138.919997215271
4259,B,Germany,43,0,0
4557,B,Bulgaria,36,0,0
4591,B,Italy,37,0,0
4620,A,Germany,51,2,10.979999780654907
4833,B,Greece,40,22,326.7799985408783
5189,A,Greece,26,0,0
5475,A,Greece,38,0,0
5483,B,Italy,32,12,183.87999629974365
5932,B,Greece,23,0,0
6064,A,Greece,35,7,91.93000078201294
6148,A,Bulgaria,33,0,0
6472,A,Greece,23,0,0
6555,B,Bulgaria,33,0,0
6564,A,Norway,28,3,24.969999313354492
6912,A,Bulgaria,27,0,0
6916,B,Greece,27,0,0
6971,B,Italy,37,24,259.760000705719
7112,A,Bulgaria,34,0,0
7964,A,Germany,48,0,0
8000,B,Bulgaria,28,1,0.9900000095367432
8011,A,Bulgaria,35,0,0
8079,A,Italy,30,0,0
8122,B,Bulgaria,30,0,0
8141,B,Bulgaria,21,0,0
8214,B,Greece,30,3,55.970001459121704
8311,A,Greece,26,2,10.979999780654907
8346,B,Greece,29,0,0
8374,B,Bulgaria,31,0,0
8741,B,Greece,31,0,0
8757,B,Norway,28,0,0
9101,A,Greece,34,0,0
9198,B,Greece,34,6,42.93999934196472
9461,A,Greece,32,0,0
9633,B,Italy,39,1,4.989999771118164
10019,A,Germany,52,4,80.96000123023987
10032,A,Bulgaria,27,0,0
10160,B,Germany,44,0,0
10312,A,Greece,26,0,0
10597,A,Greece,27,0,0
10659,B,Greece,30,0,0
10697,B,Greece,24,0,0
10949,A,Greece,28,0,0
11065,A,Bulgaria,24,0,0
11210,B,Italy,37,0,0
11373,B,Bulgaria,28,0,0
12995,B,Bulgaria,23,0,0
13063,B,Bulgaria,39,0,0
13188,A,Bulgaria,41,0,0
13239,B,Bulgaria,20,1,19.989999771118164
1350,B,Bulgaria,27,0,0
1627,B,Greece,39,0,0
1846,B,Bulgaria,27,0,0
1971,B,Bulgaria,24,0,0
2337,B,Norway,24,3,51.97000169754028
2554,B,Bulgaria,29,0,0
2864,A,Bulgaria,36,0,0
3080,B,Norway,28,0,0
3111,A,Greece,31,0,0
3170,A,Germany,56,1,0.9900000095367432
3260,A,Bulgaria,19,0,0
3497,B,Norway,32,10,108.90000057220459
3568,B,Bulgaria,34,5,57.95000147819519
3709,A,Greece,33,0,0
4130,A,Germany,45,1,0.9900000095367432
4673,A,Greece,31,0,0
4688,B,Bulgaria,31,1,0.9900000095367432
4777,B,Bulgaria,30,1,0.9900000095367432
5194,A,Greece,31,0,0
5278,B,Bulgaria,31,0,0
5502,B,Bulgaria,32,0,0
5521,A,Greece,27,5,40.9499990940094
5628,A,Bulgaria,35,1,4.989999771118164
5801,B,Bulgaria,36,0,0
5902,B,Bulgaria,23,0,0
6082,A,Bulgaria,31,0,0
6178,A,Bulgaria,37,1,0.9900000095367432
6252,B,Greece,27,0,0
6743,B,Bulgaria,31,0,0
6795,B,Germany,49,0,0
6897,A,Italy,35,0,0
7054,B,Bulgaria,34,0,0
7086,B,Bulgaria,29,0,0
7141,A,Greece,21,0,0
7205,B,Italy,24,0,0
7329,B,Greece,39,0,0
7378,B,Germany,43,0,0
7384,A,Germany,41,0,0
8289,A,Greece,29,5,27.949999570846558
8542,A,Italy,30,12,183.87999629974365
8719,B,Italy,27,0,0
8951,A,Bulgaria,26,0,0
9161,B,Greece,29,1,4.989999771118164
9328,A,Bulgaria,30,0,0
9373,B,Italy,36,0,0
9588,B,Greece,25,9,108.91000080108643
9677,A,Germany,49,0,0
9826,A,Bulgaria,34,0,0
9855,A,Greece,31,0,0
9991,B,Bulgaria,25,0,0
10076,A,Norway,34,7,176.9299988746643
10077,B,Greece,27,6,65.93999886512756
10292,A,Italy,22,2,5.979999780654907
10349,A,Bulgaria,25,0,0
10356,B,Greece,39,0,0
10580,B,Greece,31,1,0.9900000095367432
10688,B,Bulgaria,29,0,0
10766,B,Greece,32,0,0
10903,A,Germany,54,1,0.9900000095367432
10996,B,Bulgaria,21,0,0
11181,B,Bulgaria,26,0,0
11344,A,Bulgaria,18,0,0
11731,A,Italy,34,0,0
11841,A,Italy,26,0,0
11941,A,Bulgaria,21,0,0
12525,B,Germany,51,0,0
12720,A,Greece,33,0,0
12967,B,Germany,49,0,0
13271,B,Greece,36,0,0
13540,A,Italy,36,0,0
13623,B,Bulgaria,35,0,0
1753,B,Italy,22,0,0
1815,A,Bulgaria,25,0,0
2030,B,Greece,26,0,0
2290,A,Bulgaria,26,0,0
2513,A,Bulgaria,20,0,0
2550,A,Italy,39,0,0
2640,B,Bulgaria,39,0,0
3076,A,Italy,20,0,0
3197,B,Greece,20,0,0
3212,B,Bulgaria,34,0,0
3287,A,Italy,24,0,0
3309,B,Italy,27,1,19.989999771118164
3323,B,Italy,25,0,0
3488,A,Bulgaria,24,0,0
3705,A,Greece,19,15,177.84999918937683
3724,A,Greece,29,0,0
3785,A,Bulgaria,21,0,0
3933,A,Bulgaria,26,8,48.91999912261963
4097,B,Germany,50,59,828.4100005626678
4250,A,Bulgaria,25,0,0
4421,B,Greece,29,1,0.9900000095367432
4430,A,Germany,38,4,49.959999084472656
4585,A,Italy,32,0,0
4706,B,Norway,27,0,0
4960,A,Bulgaria,30,0,0
5084,A,Bulgaria,36,0,0
5110,B,Bulgaria,38,0,0
5190,B,Bulgaria,24,0,0
5210,B,Greece,24,14,173.8599989414215
5231,B,Bulgaria,32,0,0
5408,B,Greece,29,0,0
5588,B,Greece,34,1,9.989999771118164
5616,A,Norway,36,0,0
5777,A,Bulgaria,25,1,0.9900000095367432
5873,A,Germany,45,2,50.98000168800354
5911,B,Italy,28,0,0
5942,B,Greece,31,0,0
6281,A,Greece,32,0,0
6330,A,Greece,30,0,0
6437,A,Bulgaria,27,0,0
6681,B,Bulgaria,25,0,0
6746,A,Germany,56,4,65.96000123023987
7076,B,Bulgaria,38,0,0
7099,A,Italy,35,0,0
7150,B,Italy,32,0,0
7383,A,Germany,48,0,0
7451,B,Bulgaria,30,0,0
7565,A,Bulgaria,26,0,0
7605,A,Bulgaria,24,0,0
7620,A,Greece,24,0,0
7645,A,Germany,42,2,199.97999572753906
7745,A,Bulgaria,31,0,0
7800,A,Bulgaria,30,0,0
7854,A,Greece,23,1,0.9900000095367432
7900,A,Bulgaria,33,0,0
8246,A,Bulgaria,38,0,0
8749,A,Greece,22,0,0
8788,B,Norway,20,2,1.9800000190734863
8866,B,Greece,34,0,0
8948,A,Bulgaria,32,0,0
9092,B,Greece,23,0,0
9296,A,Greece,33,0,0
9445,A,Italy,29,0,0
9531,B,Bulgaria,25,0,0
9649,A,Greece,31,0,0
9708,B,Bulgaria,36,0,0
9816,B,Italy,28,4,7.9599997997283936
9879,B,Greece,18,0,0
9993,B,Bulgaria,31,0,0
10040,A,Bulgaria,37,0,0
10393,A,Greece,29,0,0
10679,A,Germany,40,2,50.98000168800354
10692,B,Bulgaria,31,0,0
10693,B,Italy,23,0,0
10843,B,Greece,32,0,0
10969,B,Bulgaria,28,0,0
11044,A,Germany,40,2,59.98000144958496
11221,B,Bulgaria,21,0,0
11291,A,Bulgaria,40,0,0
11295,A,Bulgaria,26,0,0
11301,A,Greece,31,0,0
11329,A,Bulgaria,20,0,0
11466,B,Italy,33,0,0
11486,B,Italy,27,3,21.96999979019165
11770,B,Bulgaria,29,0,0
11946,A,Germany,36,0,0
12139,B,Germany,44,0,0
12208,A,Greece,32,0,0
12300,B,Bulgaria,25,0,0
12331,A,Greece,32,0,0
12346,A,Greece,23,0,0
12433,B,Germany,46,0,0
13030,B,Greece,38,0,0
13146,A,Germany,57,0,0
13209,B,Bulgaria,31,0,0
13281,B,Bulgaria,34,0,0
13629,B,Greece,34,0,0
13655,B,Bulgaria,23,0,0
1549,A,Bulgaria,30,0,0
1669,B,Greece,33,0,0
1772,B,Bulgaria,23,2,5.979999780654907
1854,B,Norway,29,0,0
1865,A,Bulgaria,30,0,0
2271,A,Bulgaria,32,0,0
2331,A,Italy,31,0,0
2562,B,Bulgaria,28,0,0
2582,A,Bulgaria,38,0,0
2702,A,Bulgaria,23,0,0
3143,B,Greece,30,1,0.9900000095367432
3189,B,Greece,33,0,0
3382,A,Greece,27,0,0
3578,A,Norway,25,0,0
3733,B,Germany,48,11,69.8899986743927
3989,B,Bulgaria,33,0,0
4220,A,Norway,34,0,0
4285,A,Norway,30,24,285.7599971294403
4303,B,Italy,23,16,388.83999466896057
4361,A,Bulgaria,35,0,0
4705,B,Bulgaria,29,1,0.9900000095367432
4758,A,Greece,31,0,0
4766,A,Bulgaria,37,0,0
4916,B,Bulgaria,30,0,0
5034,B,Bulgaria,34,0,0
5327,A,Greece,33,0,0
5478,A,Norway,26,0,0
5833,A,Germany,53,0,0
5845,B,Italy,20,21,197.7899990081787
6055,A,Bulgaria,23,1,4.989999771118164
6072,A,Greece,31,1,4.989999771118164
6166,A,Italy,33,0,0
6823,A,Bulgaria,24,0,0
6874,A,Bulgaria,36,0,0
6924,B,Greece,35,0,0
7035,A,Greece,24,0,0
7049,A,Greece,23,0,0
7051,B,Greece,22,0,0
7066,A,Italy,27,0,0
7072,A,Greece,24,7,68.9300012588501
7164,B,Bulgaria,30,0,0
7268,A,Bulgaria,25,1,9.989999771118164
7388,A,Germany,36,14,296.8599965572357
7507,B,Bulgaria,29,1,4.989999771118164
7648,B,Bulgaria,34,1,4.989999771118164
7701,A,Greece,30,0,0
7815,A,Bulgaria,24,1,0.9900000095367432
7853,A,Norway,34,14,238.8600034713745
8144,B,Germany,41,0,0
8201,A,Germany,39,0,0
8357,A,Bulgaria,27,0,0
8518,B,Greece,31,0,0
8738,B,Greece,35,2,119.9799976348877
8774,B,Italy,36,1,49.9900016784668
8861,A,Bulgaria,31,0,0
8974,B,Germany,52,3,39.96999931335449
9122,B,Italy,35,0,0
9131,A,Bulgaria,39,0,0
9505,A,Italy,27,0,0
9515,A,Greece,22,0,0
9680,B,Bulgaria,26,0,0
9713,A,Italy,41,1,99.98999786376953
10091,B,Bulgaria,32,0,0
10703,A,Greece,32,0,0
10768,B,Norway,33,0,0
10879,B,Greece,21,0,0
10943,B,Greece,34,0,0
11064,A,Germany,53,0,0
11686,B,Bulgaria,36,0,0
11863,B,Greece,31,1,0.9900000095367432
12026,B,Greece,25,0,0
12239,B,Bulgaria,36,0,0
12367,A,Bulgaria,39,0,0
12390,B,Greece,36,0,0
12462,B,Italy,33,0,0
12470,A,Bulgaria,29,0,0
12482,A,Greece,22,0,0
12567,B,Bulgaria,37,0,0
12737,B,Italy,29,0,0
12753,A,Bulgaria,37,0,0
13217,B,Italy,25,0,0
13412,B,Greece,30,0,0
826,A,Bulgaria,25,0,0
998,A,Bulgaria,21,0,0
1219,B,Bulgaria,28,0,0
1254,A,Germany,54,0,0
1450,B,Greece,38,0,0
1715,B,Bulgaria,22,0,0
1925,A,Norway,28,0,0
2046,B,Greece,30,0,0
2081,A,Bulgaria,30,0,0
2125,B,Italy,31,0,0
2316,A,Bulgaria,33,0,0
2495,B,Bulgaria,32,0,0
2509,A,Bulgaria,39,0,0
2749,A,Bulgaria,36,0,0
2899,B,Greece,25,0,0
3481,B,Bulgaria,27,0,0
3600,B,Germany,52,8,55.91999840736389
3673,B,Greece,24,2,1.9800000190734863
3797,B,Bulgaria,31,0,0
3862,A,Italy,29,0,0
4407,A,Bulgaria,31,1,0.9900000095367432
4464,B,Germany,43,19,134.809996843338
4478,B,Greece,34,0,0
4526,A,Greece,34,0,0
4598,B,Greece,22,22,397.7800006866455
4727,B,Germany,45,0,0
4754,B,Norway,25,3,55.970001459121704
4860,A,Bulgaria,32,0,0
4932,A,Bulgaria,26,0,0
4975,B,Greece,22,0,0
5071,B,Bulgaria,25,1,19.989999771118164
5078,A,Greece,31,1,0.9900000095367432
5136,A,Norway,33,0,0
5731,B,Germany,38,8,125.92000031471252
5810,B,Bulgaria,34,0,0
5840,B,Greece,41,0,0
5860,B,Bulgaria,35,2,29.979999542236328
6449,B,Germany,53,13,174.86999893188477
6710,A,Greece,27,0,0
6726,A,Bulgaria,25,0,0
6736,B,Bulgaria,33,1,9.989999771118164
6788,A,Bulgaria,28,0,0
6862,A,Greece,31,11,166.89000177383423
7439,B,Greece,25,0,0
7534,B,Germany,36,0,0
7689,B,Italy,36,1,0.9900000095367432
7699,B,Bulgaria,35,0,0
7810,A,Germany,50,0,0
7949,A,Greece,35,0,0
8840,A,Bulgaria,33,2,10.979999780654907
9070,B,Germany,48,9,197.9099986553192
9137,B,Greece,32,4,20.959999322891235
9411,B,Bulgaria,26,0,0
9561,B,Greece,28,0,0
9898,A,Greece,23,0,0
10029,A,Greece,31,9,108.91000080108643
10052,B,Bulgaria,33,0,0
10054,A,Bulgaria,26,0,0
10129,B,Bulgaria,28,0,0
10231,A,Germany,46,0,0
10683,B,Greece,32,0,0
11194,A,Italy,22,0,0
11232,B,Germany,46,0,0
11286,B,Greece,33,4,65.96000123023987
11293,B,Germany,47,1,0.9900000095367432
11317,A,Bulgaria,20,0,0
11519,A,Greece,19,0,0
11785,B,Greece,18,0,0
11822,A,Bulgaria,40,0,0
11916,A,Bulgaria,33,0,0
11999,A,Greece,35,0,0
12676,B,Greece,20,0,0
12690,A,Germany,47,3,30.96999955177307
13115,A,Greece,32,0,0
13491,B,Italy,28,0,0
1521,A,Greece,32,0,0
2129,A,Bulgaria,19,0,0
2151,B,Bulgaria,28,1,0.9900000095367432
2338,B,Italy,31,0,0
2411,B,Bulgaria,26,0,0
2433,B,Bulgaria,31,2,1.9800000190734863
2757,B,Greece,18,0,0
2865,B,Germany,46,0,0
3254,B,Bulgaria,28,5,17.949999570846558
3301,A,Italy,34,0,0
3353,A,Greece,27,0,0
4030,B,Italy,26,0,0
4249,A,Bulgaria,34,3,15.969999551773071
4500,B,Germany,46,1,49.9900016784668
4555,A,Germany,51,5,61.95000123977661
4614,B,Greece,36,1,0.9900000095367432
4635,A,Italy,21,0,0
4729,A,Greece,36,1,0.9900000095367432
4731,B,Germany,41,0,0
4776,A,Norway,24,0,0
4961,B,Greece,34,0,0
5009,B,Germany,43,1,0.9900000095367432
5326,B,Bulgaria,31,0,0
5344,A,Italy,36,0,0
5387,B,Bulgaria,34,0,0
5522,B,Greece,31,13,152.86999702453613
5565,A,Bulgaria,22,0,0
5596,A,Greece,29,0,0
5650,A,Germany,50,0,0
5752,B,Germany,44,0,0
5817,A,Greece,30,3,15.969999551773071
5854,A,Germany,46,0,0
5959,A,Greece,24,0,0
5965,B,Germany,37,33,459.6699948310852
6243,A,Bulgaria,28,0,0
6485,A,Greece,26,0,0
6905,B,Greece,27,2,20.979999780654907
7170,A,Greece,31,4,71.96000146865845
7362,B,Bulgaria,34,0,0
7463,B,Bulgaria,25,0,0
7635,A,Germany,35,0,0
7655,A,Greece,33,1,0.9900000095367432
7906,B,Bulgaria,31,0,0
8421,A,Bulgaria,36,0,0
8702,A,Norway,32,0,0
8889,A,Italy,20,0,0
8984,A,Bulgaria,25,1,9.989999771118164
8990,A,Greece,35,5,55.9499990940094
9243,A,Bulgaria,37,0,0
9245,B,Greece,29,0,0
9429,B,Bulgaria,26,0,0
9545,B,Bulgaria,31,0,0
9622,B,Norway,29,2,1.9800000190734863
9893,A,Bulgaria,25,0,0
10156,B,Italy,32,0,0
10531,A,Bulgaria,30,0,0
10948,A,Bulgaria,29,0,0
11262,A,Bulgaria,37,0,0
11320,A,Italy,35,1,4.989999771118164
11645,B,Bulgaria,34,0,0
11675,B,Bulgaria,28,0,0
11913,B,Greece,31,0,0
12043,B,Bulgaria,32,0,0
12280,B,Greece,24,0,0
12785,B,Bulgaria,34,0,0
12850,B,Italy,25,0,0
13340,A,Bulgaria,37,0,0
46,A,Bulgaria,25,0,0
934,A,Greece,35,0,0
1401,B,Bulgaria,35,0,0
1407,A,Bulgaria,25,0,0
1500,B,Bulgaria,34,0,0
1558,A,Italy,39,0,0
1713,B,Greece,23,0,0
1906,A,Greece,23,0,0
2272,B,Bulgaria,28,0,0
2391,B,Greece,29,0,0
2448,B,Bulgaria,37,0,0
2910,A,Italy,27,0,0
3236,A,Bulgaria,20,0,0
3239,A,Bulgaria,29,0,0
3453,B,Greece,37,0,0
3533,A,Greece,28,0,0
3765,A,Bulgaria,24,0,0
3769,B,Norway,20,0,0
3912,A,Bulgaria,31,3,2.9700000286102295
4010,B,Bulgaria,29,0,0
4165,A,Norway,23,9,246.90999460220337
4316,B,Greece,18,0,0
4348,A,Germany,45,71,848.2900047302246
4454,B,Bulgaria,33,0,0
4469,A,Bulgaria,27,0,0
4553,A,Bulgaria,30,0,0
4599,B,Greece,31,0,0
4621,A,Bulgaria,22,5,164.94999885559082
4681,A,Greece,33,1,0.9900000095367432
5191,B,Greece,36,0,0
5554,A,Greece,32,0,0
5584,A,Bulgaria,20,0,0
5629,A,Germany,46,2,14.979999542236328
5754,A,Bulgaria,34,0,0
5849,A,Germany,53,0,0
5994,B,Norway,33,0,0
6065,A,Bulgaria,25,0,0
6139,B,Bulgaria,33,0,0
6142,A,Italy,32,0,0
6146,B,Greece,36,0,0
6193,B,Greece,24,0,0
6843,A,Greece,31,0,0
7029,B,Bulgaria,32,0,0
7041,A,Bulgaria,27,0,0
7575,A,Norway,27,3,21.96999979019165
7690,A,Bulgaria,30,0,0
7726,B,Germany,47,0,0
8005,A,Germany,57,0,0
8439,A,Greece,25,0,0
8472,A,Italy,25,9,67.90999865531921
8613,B,Greece,37,0,0
8875,B,Greece,20,0,0
9422,B,Norway,37,0,0
9749,B,Greece,31,3,2.9700000286102295
9894,B,Bulgaria,31,0,0
9925,A,Greece,25,0,0
9986,A,Germany,47,0,0
10364,B,Bulgaria,38,0,0
10382,A,Bulgaria,35,0,0
10562,A,Germany,42,0,0
10658,A,Greece,25,4,39.959999084472656
11189,B,Norway,29,5,106.95000314712524
11346,A,Greece,34,0,0
11347,A,Bulgaria,34,0,0
11390,A,Bulgaria,26,1,0.9900000095367432
11446,B,Greece,41,0,0
11716,A,Greece,19,0,0
11825,B,Bulgaria,25,0,0
12215,A,Italy,31,0,0
12246,B,Bulgaria,26,0,0
12590,B,Greece,32,1,99.98999786376953
12802,B,Greece,34,0,0
12863,A,Italy,36,0,0
13042,B,Bulgaria,35,0,0
13262,B,Bulgaria,33,0,0
1170,B,Bulgaria,33,0,0
1622,B,Germany,52,0,0
1718,B,Bulgaria,30,0,0
1837,A,Norway,23,0,0
2228,B,Greece,31,2,19.979999542236328
2542,A,Greece,34,0,0
2569,A,Bulgaria,25,0,0
2709,B,Italy,28,0,0
2760,B,Bulgaria,27,7,118.92999744415283
2912,A,Bulgaria,31,0,0
3458,B,Norway,34,0,0
3722,A,Greece,32,1,9.989999771118164
4168,B,Bulgaria,26,0,0
4308,A,Italy,33,4,7.9599997997283936
4436,B,Bulgaria,34,0,0
4627,A,Bulgaria,26,2,14.979999542236328
4650,A,Bulgaria,24,4,26.959999561309814
4728,B,Greece,33,0,0
4834,A,Greece,25,0,0
4948,B,Greece,31,0,0
5290,B,Greece,32,0,0
5357,A,Bulgaria,31,9,165.90999937057495
5648,A,Italy,33,5,17.949999570846558
5836,B,Greece,28,0,0
5857,B,Bulgaria,36,0,0
5966,B,Greece,28,0,0
6104,B,Bulgaria,28,0,0
6241,A,Italy,34,0,0
6372,B,Greece,34,0,0
6450,A,Greece,24,0,0
6598,A,Bulgaria,37,0,0
7101,B,Greece,33,0,0
7234,B,Italy,39,1,19.989999771118164
7347,B,Germany,44,0,0
7581,A,Germany,54,0,0
7894,A,Bulgaria,37,0,0
7902,B,Norway,27,9,305.9100019931793
8224,A,Bulgaria,31,0,0
8242,B,Greece,33,0,0
8462,A,Greece,34,0,0
8743,A,Greece,37,0,0
8771,B,Germany,54,0,0
8874,A,Germany,44,0,0
9049,B,Bulgaria,24,0,0
9205,A,Bulgaria,28,0,0
9221,A,Greece,27,0,0
9316,B,Bulgaria,35,0,0
9327,A,Greece,30,0,0
9404,B,Germany,44,0,0
9457,A,Greece,26,0,0
9690,B,Bulgaria,22,0,0
9753,A,Bulgaria,34,0,0
9880,B,Bulgaria,29,0,0
10000,B,Bulgaria,25,1,0.9900000095367432
10355,B,Bulgaria,31,0,0
10395,A,Germany,38,1,4.989999771118164
10427,B,Greece,25,0,0
10571,B,Norway,39,2,1.9800000190734863
10959,B,Greece,39,1,0.9900000095367432
10989,B,Italy,26,0,0
11015,A,Greece,31,0,0
11035,B,Italy,24,0,0
